id,date,team_1_name,team_1_score,team_2_name,team_2_score,d_ability_1,d_form_2,d_h2h_1,is_february,is_saturday
5a03fded4825085e2df33e9f,2012-02-16 01:00:00,Houston Rockets,96.0,Oklahoma City Thunder,95.0,-0.683646842959634,0.6514087666847385,-0.5542428532023598,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e9e,2012-02-16 01:30:00,Dallas Mavericks,102.0,Denver Nuggets,84.0,0.196125556757114,0.49494544739816965,-0.9568318584863598,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e9d,2012-02-16 02:00:00,Phoenix Suns,99.0,Atlanta Hawks,101.0,-0.43603869359413144,0.3322085985381597,0.9836023350193481,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e9c,2012-02-16 03:00:00,Golden State Warriors,91.0,Portland Trail Blazers,93.0,-0.5570839466285263,-0.22445720388768467,0.976410390253636,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e9b,2012-02-16 03:30:00,Los Angeles Clippers,102.0,Washington Wizards,84.0,1.4461133871289595,0.2685108051378196,2.0218417783108227,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e9a,2012-02-17 00:00:00,Indiana Pacers,93.0,Brooklyn Nets,88.0,1.2628149027876134,0.7661177490436849,2.257271738984598,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e99,2012-02-17 01:00:00,Chicago Bulls,89.0,Boston Celtics,80.0,1.0666576130089356,-0.28312234366444006,-0.644697361449055,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e98,2012-02-17 03:30:00,Portland Trail Blazers,71.0,Los Angeles Clippers,74.0,0.21860235619702786,0.55147477072244,1.5963599899118404,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e97,2012-02-18 00:00:00,Toronto Raptors,91.0,Charlotte Hornets,98.0,0.889465646209605,0.12032780076434235,-1.4426424074129969,2.518924009560206,2.0596621981374352
5a03fded4825085e2df33e96,2012-02-18 00:00:00,Orlando Magic,94.0,Milwaukee Bucks,85.0,0.5789009558100001,-0.7556777407739584,1.2714779486226877,2.518924009560206,2.0596621981374352
5a03fded4825085e2df33e95,2012-02-18 00:30:00,Detroit Pistons,114.0,Sacramento Kings,108.0,-0.17068149942537045,0.6882667996572722,0.8561067246043166,2.518924009560206,2.0596621981374352
5a03fded4825085e2df33e94,2012-02-18 00:30:00,Cleveland Cavaliers,87.0,Miami Heat,111.0,-1.9721549283881519,-1.6751549058565836,-0.5659984282284847,2.518924009560206,2.0596621981374352
5a03fded4825085e2df33e93,2012-02-18 01:00:00,Philadelphia 76ers,75.0,Dallas Mavericks,82.0,-0.3763628598684635,0.3841173903445907,-0.45266766984826806,2.518924009560206,2.0596621981374352
5a03fded4825085e2df33e92,2012-02-18 01:00:00,Oklahoma City Thunder,110.0,Golden State Warriors,87.0,1.1113904815119167,-0.043327099037147904,0.48187593334848555,2.518924009560206,2.0596621981374352
5a03fded4825085e2df33e91,2012-02-18 01:00:00,New York Knicks,85.0,New Orleans Pelicans,89.0,0.6343362239416852,0.6288603346521362,1.852222773430296,2.518924009560206,2.0596621981374352
5a03fded4825085e2df33e90,2012-02-18 01:00:00,Memphis Grizzlies,103.0,Denver Nuggets,102.0,-0.15640605152030493,0.7589551336580569,-0.9456802962115873,2.518924009560206,2.0596621981374352
5a03fded4825085e2df33e8f,2012-02-18 01:00:00,Houston Rockets,98.0,Minnesota Timberwolves,111.0,0.7177109770354161,1.5265708694011584,1.3200628234877045,2.518924009560206,2.0596621981374352
5a03fded4825085e2df33e8e,2012-02-18 02:00:00,Utah Jazz,114.0,Washington Wizards,100.0,0.9609712060575463,0.5802580895854432,1.3372785681057735,2.518924009560206,2.0596621981374352
5a03fded4825085e2df33e8d,2012-02-18 03:30:00,Los Angeles Lakers,111.0,Phoenix Suns,99.0,0.8128262992147351,-1.4456427309813322,1.1104066650428044,2.518924009560206,2.0596621981374352
5a03fded4825085e2df33e8c,2012-02-18 20:30:00,Los Angeles Clippers,100.0,San Antonio Spurs,103.0,-0.548368550347971,-0.009919333396584405,-2.739463729293456,2.518924009560206,2.0596621981374352
5a03fded4825085e2df33e8b,2012-02-18 21:00:00,Chicago Bulls,85.0,Brooklyn Nets,97.0,2.464487344813818,0.33485372627611765,1.3048027628174497,2.518924009560206,2.0596621981374352
5a03fded4825085e2df33e8a,2012-02-19 01:00:00,Memphis Grizzlies,104.0,Golden State Warriors,103.0,0.5385219623593,0.4588286690489527,0.6883775332894063,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e89,2012-02-19 03:00:00,Portland Trail Blazers,97.0,Atlanta Hawks,77.0,0.30345105929324234,0.24038494353005824,-0.7946772789466864,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e88,2012-02-19 18:00:00,New York Knicks,104.0,Dallas Mavericks,97.0,-0.9345562740990342,1.0020877093578828,-1.660744854653357,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e87,2012-02-19 20:30:00,Miami Heat,90.0,Orlando Magic,78.0,0.9597370293814199,0.12040153244900594,-0.35029019028503516,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e84,2012-02-19 23:00:00,Cleveland Cavaliers,93.0,Sacramento Kings,92.0,-0.017301339958998713,-1.570890059547557,0.8711206406827198,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e86,2012-02-19 23:00:00,Indiana Pacers,108.0,Charlotte Hornets,73.0,1.7169299337664128,0.002534511438797744,1.0736662313053846,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e85,2012-02-19 23:00:00,Detroit Pistons,96.0,Boston Celtics,81.0,-1.1187569727278206,0.40678806058759653,-0.8973920522312301,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e83,2012-02-20 00:00:00,Minnesota Timberwolves,92.0,Philadelphia 76ers,91.0,-0.7101392931182474,-1.4757137962130853,-1.3286781915509052,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e82,2012-02-20 00:00:00,Houston Rockets,101.0,Utah Jazz,85.0,0.5214912617315675,0.6669123935042018,-0.029443063908851857,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e81,2012-02-20 00:00:00,Brooklyn Nets,85.0,Milwaukee Bucks,92.0,-0.7766167753765637,-1.0251330183170735,-2.1512630114283913,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e80,2012-02-20 01:00:00,Phoenix Suns,102.0,Los Angeles Lakers,90.0,-0.8698902662021212,1.442081824738355,-1.1318817433428092,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e7f,2012-02-20 01:00:00,Oklahoma City Thunder,124.0,Denver Nuggets,118.0,0.56322929173645,0.24855770664556548,0.11293122042328552,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e7e,2012-02-20 21:00:00,Chicago Bulls,90.0,Atlanta Hawks,79.0,1.048188472188637,-0.20089795924545586,0.07442240866022032,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e7d,2012-02-21 00:30:00,New York Knicks,92.0,Brooklyn Nets,100.0,1.1140330635689857,1.7448847248251753,0.8129783843884011,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e79,2012-02-21 01:00:00,Dallas Mavericks,89.0,Boston Celtics,73.0,0.7867471129425349,0.1642444882000457,-0.23987564321139923,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e7a,2012-02-21 01:00:00,Houston Rockets,97.0,Memphis Grizzlies,93.0,-0.03404982168112634,0.18772127563252297,0.729647198267701,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e7c,2012-02-21 01:00:00,Oklahoma City Thunder,101.0,New Orleans Pelicans,93.0,1.5914827409739543,-0.6445620472638505,0.20686321976371785,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e7b,2012-02-21 01:00:00,Milwaukee Bucks,90.0,Orlando Magic,93.0,-0.5701713203890557,0.7729346869346037,-1.2308092492004934,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e78,2012-02-21 02:00:00,Utah Jazz,102.0,San Antonio Spurs,106.0,-1.19124690359992,0.2585650135553803,-0.7517363137920421,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e77,2012-02-21 02:00:00,Phoenix Suns,104.0,Washington Wizards,88.0,1.027494004029157,0.9317975036862286,3.2139498763606045,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e76,2012-02-21 02:00:00,Denver Nuggets,103.0,Minnesota Timberwolves,101.0,0.7411479187321367,0.5567571187518844,1.8356770619120601,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e75,2012-02-21 03:30:00,Los Angeles Lakers,103.0,Portland Trail Blazers,92.0,-0.10720981971945973,-1.3357821524437943,0.5932306240265902,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e74,2012-02-21 03:30:00,Golden State Warriors,104.0,Los Angeles Clippers,97.0,-0.42554025494074366,0.28096625589983176,0.4067106795383226,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e73,2012-02-22 00:00:00,Indiana Pacers,117.0,New Orleans Pelicans,108.0,0.5858899553747474,-0.4090931653364917,-0.6425217677073723,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e72,2012-02-22 00:00:00,Cleveland Cavaliers,101.0,Detroit Pistons,100.0,-0.02835063703784899,-2.263851511080725,1.6313195632845474,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e71,2012-02-22 00:30:00,Miami Heat,120.0,Sacramento Kings,108.0,2.1295212120780587,0.06367607583219465,2.8832197237160972,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e70,2012-02-22 01:00:00,Memphis Grizzlies,89.0,Philadelphia 76ers,76.0,-0.136644651261917,-0.16011236120041344,-0.020691883443812925,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e6f,2012-02-22 03:00:00,Portland Trail Blazers,137.0,San Antonio Spurs,97.0,-0.3833622595964712,0.5162149449381069,0.3307621832771582,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e6a,2012-02-23 00:00:00,Charlotte Hornets,88.0,Indiana Pacers,102.0,-1.9955268905404118,0.029001933006536907,-1.4823476510637246,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e6b,2012-02-23 00:00:00,Cleveland Cavaliers,84.0,New Orleans Pelicans,89.0,-0.3502386927451614,-2.3203000113262817,0.415845627874097,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e6e,2012-02-23 00:00:00,Washington Wizards,107.0,Sacramento Kings,115.0,-0.5874712245403882,-0.3432886807602022,-0.24967980100713327,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e6d,2012-02-23 00:00:00,Toronto Raptors,103.0,Detroit Pistons,93.0,-0.23874120977500743,-0.17484491705218516,0.02462211891863296,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e6c,2012-02-23 00:00:00,Oklahoma City Thunder,119.0,Boston Celtics,104.0,1.024333550229474,-0.1322273770447549,-0.46669853704592784,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e69,2012-02-23 00:30:00,New York Knicks,99.0,Atlanta Hawks,82.0,-0.06381376692220501,1.279179220192062,0.29113714723174483,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e68,2012-02-23 00:30:00,Brooklyn Nets,91.0,Orlando Magic,108.0,-1.3065398911261876,-0.20881210060014016,-1.626773480788783,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e67,2012-02-23 01:00:00,Minnesota Timberwolves,100.0,Utah Jazz,98.0,0.14830479826132956,-0.8398796376834642,-0.7297762405561361,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e65,2012-02-23 01:00:00,Chicago Bulls,110.0,Milwaukee Bucks,91.0,1.3185838312828297,-0.7258321450917233,1.2188993466427158,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e66,2012-02-23 01:00:00,Houston Rockets,93.0,Philadelphia 76ers,87.0,-0.08340127524052361,0.010993945385059517,-0.787611737583057,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e64,2012-02-23 02:00:00,Phoenix Suns,104.0,Golden State Warriors,106.0,-0.13481765655201,0.3171625994975572,1.4396225915114893,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e63,2012-02-23 02:30:00,Dallas Mavericks,91.0,Los Angeles Lakers,96.0,0.4511128568296734,1.3021260212215853,-0.024696520509589336,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e62,2012-02-23 03:30:00,Los Angeles Clippers,103.0,Denver Nuggets,95.0,-0.26763406672104306,0.03956774895448291,-0.7963684638935686,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e61,2012-02-24 00:00:00,Miami Heat,102.0,New York Knicks,88.0,1.2676633607663408,-1.4345852518563147,1.4129930786497737,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e60,2012-02-24 00:30:00,Atlanta Hawks,83.0,Orlando Magic,78.0,-0.5006812960802156,0.2549668119401345,-1.3769080688651716,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e5f,2012-02-24 02:00:00,Denver Nuggets,99.0,San Antonio Spurs,114.0,-0.15388936630763023,-0.031073049263136993,-0.523262926228605,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e5e,2012-02-24 02:30:00,Oklahoma City Thunder,100.0,Los Angeles Lakers,85.0,0.5603854183907198,0.9701179464165901,-0.4576308832854126,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e5b,2012-02-29 00:00:00,Cleveland Cavaliers,83.0,Boston Celtics,86.0,-0.8720169783368549,-1.7846000979938312,-0.1453236152859497,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e5c,2012-02-29 00:00:00,Indiana Pacers,102.0,Golden State Warriors,78.0,0.23262985200600525,0.08124844668805571,0.31004418711352616,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e5a,2012-02-29 00:30:00,Detroit Pistons,68.0,Philadelphia 76ers,97.0,-1.2159421389943004,-0.14956815042571225,-0.6373548076638754,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e59,2012-02-29 01:00:00,Milwaukee Bucks,119.0,Washington Wizards,118.0,1.102242811083554,1.0526879148731279,1.5691588214380616,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e58,2012-02-29 01:00:00,Houston Rockets,88.0,Toronto Raptors,85.0,1.3020568991788994,0.33414694272731404,0.12210666062069583,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e57,2012-02-29 01:00:00,Chicago Bulls,99.0,New Orleans Pelicans,95.0,1.5838065520120244,-0.8032590576027318,2.0707822076203355,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e56,2012-02-29 01:30:00,Dallas Mavericks,92.0,Brooklyn Nets,93.0,1.8685991715875767,0.7140139797380521,0.9519414271127923,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e55,2012-02-29 03:00:00,Sacramento Kings,103.0,Utah Jazz,96.0,-0.40111561352962366,-0.21709743883686908,-0.7501936270238552,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e54,2012-02-29 03:30:00,Los Angeles Clippers,97.0,Minnesota Timberwolves,109.0,0.46326078380157865,0.5747657762019518,0.9806897500639357,2.518924009560206,-0.48551650892282533
5a03fded4825085e2df33e53,2012-03-01 00:00:00,Washington Wizards,95.0,Orlando Magic,102.0,-1.7340952499690032,-0.32546445874181706,-2.186339425564913,-0.3969949058425927,-0.48551650892282533
5a03fded4825085e2df33e52,2012-03-01 00:00:00,Philadelphia 76ers,88.0,Oklahoma City Thunder,92.0,-0.6388457994601189,0.7365427776670134,-0.7822234637603435,-0.3969949058425927,-0.48551650892282533
5a03fded4825085e2df33e4e,2012-03-01 00:30:00,Atlanta Hawks,82.0,Golden State Warriors,85.0,0.15596941260448507,-0.03124994416340476,1.4164076683388993,-0.3969949058425927,-0.48551650892282533
5a03fded4825085e2df33e51,2012-03-01 00:30:00,New York Knicks,120.0,Cleveland Cavaliers,103.0,0.891179251971633,2.9642100589429328,-1.5740672223811645,-0.3969949058425927,-0.48551650892282533
5a03fded4825085e2df33e50,2012-03-01 00:30:00,Detroit Pistons,109.0,Charlotte Hornets,94.0,0.8927626701349008,0.32669201992214597,0.818895111564407,-0.3969949058425927,-0.48551650892282533
5a03fded4825085e2df33e4f,2012-03-01 00:30:00,Boston Celtics,102.0,Milwaukee Bucks,96.0,0.33256150836501436,-0.4325154064561264,1.0249538215748348,-0.3969949058425927,-0.48551650892282533
5a03fded4825085e2df33e4d,2012-03-01 01:00:00,New Orleans Pelicans,84.0,Toronto Raptors,95.0,0.5177153640416161,0.25154489625985965,-0.6397991526618757,-0.3969949058425927,-0.48551650892282533
5a03fded4825085e2df33e4c,2012-03-01 01:00:00,Memphis Grizzlies,96.0,Dallas Mavericks,85.0,-0.3769990248926114,0.19380680379603493,-0.23059752715886686,-0.3969949058425927,-0.48551650892282533
5a03fded4825085e2df33e4b,2012-03-01 02:00:00,Utah Jazz,104.0,Houston Rockets,83.0,-0.6554136634974957,-0.6235313520456637,-0.17531244595933101,-0.3969949058425927,-0.48551650892282533
5a03fded4825085e2df33e4a,2012-03-01 02:00:00,San Antonio Spurs,89.0,Chicago Bulls,96.0,-0.3792373714547807,-0.015899215153884122,0.08525023462241642,-0.3969949058425927,-0.48551650892282533
5a03fded4825085e2df33e49,2012-03-01 02:00:00,Denver Nuggets,104.0,Portland Trail Blazers,95.0,-0.3518058722626763,-0.540528301920095,0.15278501295577265,-0.3969949058425927,-0.48551650892282533
5a03fded4825085e2df33e48,2012-03-01 03:30:00,Los Angeles Lakers,104.0,Minnesota Timberwolves,85.0,0.5616326241676227,-0.2522260318554573,1.7772891535450905,-0.3969949058425927,-0.48551650892282533
5a03fded4825085e2df33e47,2012-03-02 01:00:00,Orlando Magic,102.0,Oklahoma City Thunder,105.0,-0.7831275749771711,-0.15722494340173335,0.6101020143369852,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818d8,2012-03-02 02:00:00,Phoenix Suns,104.0,Minnesota Timberwolves,95.0,-0.10180864376784957,1.186169955021335,2.091485393871905,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818d7,2012-03-02 03:00:00,Sacramento Kings,100.0,Los Angeles Clippers,108.0,-0.8534004697290529,0.01299101332217115,0.010166990488864087,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818d6,2012-03-02 03:30:00,Portland Trail Blazers,93.0,Miami Heat,107.0,-0.6897537981790035,0.437126418605698,1.1937441490754765,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818d5,2012-03-03 00:00:00,Toronto Raptors,99.0,Memphis Grizzlies,102.0,-1.279956162119218,-0.17419104977007374,-0.3821667393300738,-0.3969949058425927,2.0596621981374352
59fe43d64825082d03c818d4,2012-03-03 00:30:00,Cleveland Cavaliers,91.0,Chicago Bulls,112.0,-2.049739749372944,-1.4953927357233943,-0.11091164146448083,-0.3969949058425927,2.0596621981374352
59fe43d64825082d03c818d3,2012-03-03 00:30:00,Boston Celtics,107.0,Brooklyn Nets,94.0,0.9234234820046465,0.46302592606229914,1.878478744589429,-0.3969949058425927,2.0596621981374352
59fe43d64825082d03c818d2,2012-03-03 00:30:00,Atlanta Hawks,99.0,Milwaukee Bucks,94.0,0.2576042868946065,-0.4293669468194052,0.9051536865730493,-0.3969949058425927,2.0596621981374352
59fe43d64825082d03c818d1,2012-03-03 01:00:00,Philadelphia 76ers,105.0,Golden State Warriors,83.0,0.6505296731410692,0.5655237107400478,1.2219398873292717,-0.3969949058425927,2.0596621981374352
59fe43d64825082d03c818d0,2012-03-03 01:00:00,New Orleans Pelicans,97.0,Dallas Mavericks,92.0,-1.2090193121152604,0.27026157717699006,-0.3754250166046736,-0.3969949058425927,2.0596621981374352
59fe43d64825082d03c818cf,2012-03-03 01:00:00,Houston Rockets,105.0,Denver Nuggets,117.0,-0.25738212745594435,0.9265020194710643,0.17712485778777945,-0.3969949058425927,2.0596621981374352
59fe43d64825082d03c818ce,2012-03-03 01:30:00,San Antonio Spurs,102.0,Charlotte Hornets,72.0,2.5795883193738898,-0.4152676914115379,0.9817436087427994,-0.3969949058425927,2.0596621981374352
59fe43d64825082d03c818cd,2012-03-03 02:00:00,Utah Jazz,99.0,Miami Heat,98.0,-1.646272344684144,0.19897088593644446,-0.0806847049411233,-0.3969949058425927,2.0596621981374352
59fe43d64825082d03c818cc,2012-03-03 03:30:00,Phoenix Suns,81.0,Los Angeles Clippers,78.0,-0.42320655995222334,0.5960819063347683,2.4548811702821385,-0.3969949058425927,2.0596621981374352
59fe43d64825082d03c818cb,2012-03-03 03:30:00,Los Angeles Lakers,115.0,Sacramento Kings,107.0,1.2640872055673382,-0.8553881605864567,1.1835043130144045,-0.3969949058425927,2.0596621981374352
59fe43d64825082d03c818ca,2012-03-04 00:00:00,Washington Wizards,101.0,Cleveland Cavaliers,98.0,-0.3486152742833765,1.1731337219552724,-0.09622520257950003,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818c9,2012-03-04 00:00:00,Orlando Magic,114.0,Milwaukee Bucks,98.0,0.7212674598700926,-0.7154455266629266,1.2511685629541403,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818c8,2012-03-04 00:00:00,Atlanta Hawks,97.0,Oklahoma City Thunder,90.0,-1.250935062480529,0.13099441366071946,-0.4440096775132168,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818c7,2012-03-04 01:00:00,New Orleans Pelicans,84.0,Indiana Pacers,102.0,-0.723622327582293,0.46906038852931214,0.4407306203771432,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818c6,2012-03-04 01:00:00,Memphis Grizzlies,100.0,Detroit Pistons,83.0,1.3844779556458757,-0.003272728089178582,0.8893865787195939,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818c5,2012-03-04 01:30:00,Dallas Mavericks,102.0,Utah Jazz,96.0,0.815864810458904,0.29350783665016034,0.876995284395198,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818c4,2012-03-04 03:00:00,Portland Trail Blazers,110.0,Minnesota Timberwolves,122.0,0.7741429251173145,1.0589587204560624,2.516761944555176,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818c3,2012-03-04 18:00:00,Boston Celtics,115.0,New York Knicks,111.0,-0.04867055657214865,-1.1806270598548478,0.9679233526417107,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818c2,2012-03-04 20:30:00,Los Angeles Lakers,93.0,Miami Heat,83.0,-0.825480643983077,-0.9207794588319334,-0.813483151373284,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818c1,2012-03-04 23:00:00,Toronto Raptors,83.0,Golden State Warriors,75.0,-0.5629718286815603,0.24623838679812368,-2.0839301720347447,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818c0,2012-03-04 23:00:00,Charlotte Hornets,101.0,Brooklyn Nets,104.0,-1.0462253218584707,0.5567870410138328,-0.04491246789746126,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818bf,2012-03-05 00:00:00,Philadelphia 76ers,91.0,Chicago Bulls,96.0,-0.6071579273255391,0.8874276943863881,-0.9524156437918289,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818be,2012-03-05 00:00:00,Houston Rockets,103.0,Los Angeles Clippers,105.0,-0.11542397398944863,0.8589013016096149,0.7927827292824421,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818bd,2012-03-05 01:00:00,Phoenix Suns,96.0,Sacramento Kings,88.0,0.4901986156160281,0.6142443301831424,1.611808512415878,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818bc,2012-03-05 02:30:00,San Antonio Spurs,94.0,Denver Nuggets,99.0,0.23714854163295532,-0.006825877723385156,0.8076582321146644,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818b9,2012-03-06 00:00:00,Cleveland Cavaliers,100.0,Utah Jazz,109.0,-0.8369807539116941,-1.759762352537272,-0.591017152830296,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818bb,2012-03-06 00:00:00,Washington Wizards,100.0,Golden State Warriors,120.0,-1.018630265816234,-0.6519686874087511,0.4353377004003995,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818ba,2012-03-06 00:00:00,Toronto Raptors,88.0,Orlando Magic,92.0,-1.1910958270556224,0.578494912583869,-1.328797878045752,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818b8,2012-03-06 01:00:00,Oklahoma City Thunder,95.0,Dallas Mavericks,91.0,0.46320933073995485,-0.3684190137601248,-0.29495425621037613,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818b7,2012-03-06 01:00:00,Minnesota Timberwolves,95.0,Los Angeles Clippers,94.0,-0.2965797775006837,-0.5873766268917384,-0.6140220166412979,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818b6,2012-03-06 01:00:00,Milwaukee Bucks,97.0,Philadelphia 76ers,93.0,-0.9642838387846816,-0.17283268386462852,-0.3273382388441374,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818b5,2012-03-06 01:00:00,Chicago Bulls,92.0,Indiana Pacers,72.0,0.8371355004366011,-0.37774580549755965,1.0851555931014003,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818b4,2012-03-06 02:00:00,Denver Nuggets,119.0,Sacramento Kings,116.0,1.2434124766298809,-0.011425954172217746,1.9317645455407464,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818b3,2012-03-06 03:00:00,Portland Trail Blazers,86.0,New Orleans Pelicans,74.0,0.9947589041492984,-0.3094759888612328,0.22318048738772447,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818b2,2012-03-07 00:00:00,Indiana Pacers,96.0,Atlanta Hawks,101.0,0.299895514433131,0.03611377130900647,-0.7904402043859413,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818b1,2012-03-07 00:00:00,Charlotte Hornets,100.0,Orlando Magic,84.0,-2.4151793821906624,0.3991368839856109,-1.691837349299114,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818ae,2012-03-07 00:30:00,Boston Celtics,97.0,Houston Rockets,92.0,-0.010160053944126215,-0.6279002160696232,-0.5123160074709666,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818b0,2012-03-07 00:30:00,Miami Heat,108.0,Brooklyn Nets,78.0,2.2304215235720806,0.2814825854092315,1.4541025587677858,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818af,2012-03-07 00:30:00,Detroit Pistons,88.0,Los Angeles Lakers,85.0,-1.5971804421248792,1.539556298383515,-1.7736955479939494,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818ad,2012-03-07 01:30:00,Dallas Mavericks,95.0,New York Knicks,85.0,0.566585054438468,-0.9204140387760218,1.359533832790865,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818ab,2012-03-08 00:00:00,Toronto Raptors,116.0,Houston Rockets,98.0,-0.7886864788123265,-0.3530912124400135,-0.03360663239909872,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818aa,2012-03-08 00:00:00,Philadelphia 76ers,103.0,Boston Celtics,71.0,0.45930010576683683,0.6057402571626078,-1.437659121814424,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818a9,2012-03-08 00:00:00,Charlotte Hornets,93.0,Utah Jazz,99.0,-1.6881796223516194,0.14496172868751128,-0.7864764763604853,-0.3969949058425927,-0.48551650892282533
59fe43d64825082d03c818ac,2012-03-08 00:00:00,Washington Wizards,106.0,Los Angeles Lakers,101.0,-1.9679430097668908,0.48131435950391693,-1.5210482902707314,-0.3969949058425927,-0.48551650892282533
